Year,Month,Day,Daily global solar exposure (MJ/m*m)
2011,5,27,11.1
2011,5,28,4.6
2011,5,29,3.6
2011,5,30,3.6
2011,5,31,2.8
2011,6,1,6.4
2011,6,2,10.2
2011,6,3,11.2
2011,6,4,8.1
2011,6,5,10.7
2011,6,6,10.1
2011,6,7,11.0
2011,6,8,11.3
2011,6,9,10.7
2011,6,10,8.9
2011,6,11,6.0
2011,6,12,2.2
2011,6,13,4.7
2011,6,14,5.9
2011,6,15,4.1
2011,6,16,7.8
2011,6,17,10.6
2011,6,18,10.5
2011,6,19,10.5
2011,6,20,10.4
2011,6,21,10.0
2011,6,22,10.5
2011,6,23,10.2
2011,6,24,10.5
2011,6,25,10.4
2011,6,26,10.6
2011,6,27,10.0
2011,6,28,5.9
2011,6,29,8.0
2011,6,30,6.5
2011,7,1,5.4
2011,7,2,10.0
2011,7,3,9.5
2011,7,4,10.0
2011,7,5,10.8
2011,7,6,10.6
2011,7,7,10.7
2011,7,8,11.2
2011,7,9,11.0
2011,7,10,11.2
2011,7,11,11.2
2011,7,12,11.3
2011,7,13,4.3
2011,7,14,11.1
2011,7,15,4.1
2011,7,16,8.2
2011,7,17,6.2
2011,7,18,10.9
2011,7,19,10.6
2011,7,20,4.8
2011,7,21,2.6
2011,7,22,2.7
2011,7,23,8.5
2011,7,24,10.8
2011,7,25,11.5
2011,7,26,10.2
2011,7,27,5.8
2011,7,28,12.3
2011,7,29,12.9
2011,7,30,13.0
2011,7,31,12.8
2011,8,1,12.1
2011,8,2,13.4
2011,8,3,9.7
2011,8,4,13.3
2011,8,5,12.7
2011,8,6,11.7
2011,8,7,8.4
2011,8,8,12.3
2011,8,9,9.7
2011,8,10,12.2
2011,8,11,11.6
2011,8,12,8.3
2011,8,13,10.6
2011,8,14,6.1
2011,8,15,12.5
2011,8,16,13.2
2011,8,17,5.4
2011,8,18,12.8
2011,8,19,7.1
2011,8,20,13.3
2011,8,21,12.0
2011,8,22,13.0
2011,8,23,14.2
2011,8,24,14.0
2011,8,25,17.3
2011,8,26,17.0
2011,8,27,5.0
2011,8,28,14.1
2011,8,29,17.2
2011,8,30,13.2
2011,8,31,15.6
2011,9,1,15.1
2011,9,2,10.7
2011,9,3,14.6
2011,9,4,17.4
2011,9,5,17.0
2011,9,6,17.7
2011,9,7,16.8
2011,9,8,8.5
2011,9,9,4.6
2011,9,10,16.9
2011,9,11,14.9
2011,9,12,16.6
2011,9,13,20.0
2011,9,14,20.0
2011,9,15,16.6
2011,9,16,16.2
2011,9,17,19.7
2011,9,18,20.3
2011,9,19,17.9
2011,9,20,19.9
2011,9,21,21.4
2011,9,22,21.4
2011,9,23,21.6
2011,9,24,4.6
2011,9,25,2.6
2011,9,26,20.9
2011,9,27,20.5
2011,9,28,8.6
2011,9,29,12.8
2011,9,30,21.6
2011,10,1,18.2
2011,10,2,3.4
2011,10,3,20.2
2011,10,4,13.5
2011,10,5,16.7
2011,10,6,5.7
2011,10,7,18.0
2011,10,8,16.4
2011,10,9,18.3
2011,10,10,21.2
2011,10,11,25.0
2011,10,12,24.3
2011,10,13,10.5
2011,10,14,3.2
2011,10,15,19.7
2011,10,16,26.2
2011,10,17,17.8
2011,10,18,25.1
2011,10,19,27.1
2011,10,20,27.3
2011,10,21,27.0
2011,10,22,24.4
2011,10,23,24.1
2011,10,24,27.0
2011,10,25,7.9
2011,10,26,5.3
2011,10,27,12.2
2011,10,28,21.3
2011,10,29,16.9
2011,10,30,16.3
2011,10,31,22.2
2011,11,1,13.0
2011,11,2,25.4
2011,11,3,8.7
2011,11,4,27.0
2011,11,5,26.8
2011,11,6,24.0
2011,11,7,23.9
2011,11,8,25.5
2011,11,9,25.7
2011,11,10,9.2
2011,11,11,26.7
2011,11,12,19.6
2011,11,13,22.8
2011,11,14,27.5
2011,11,15,31.0
2011,11,16,8.2
2011,11,17,2.9
2011,11,18,16.9
2011,11,19,28.5
2011,11,20,22.7
2011,11,21,8.7
2011,11,22,9.9
2011,11,23,2.6
2011,11,24,3.2
2011,11,25,2.6
2011,11,26,15.1
2011,11,27,30.4
2011,11,28,31.7
2011,11,29,26.4
2011,11,30,18.2
2011,12,1,19.3
2011,12,2,15.3
2011,12,3,29.9
2011,12,4,16.3
2011,12,5,21.5
2011,12,6,25.8
2011,12,7,9.9
2011,12,8,15.4
2011,12,9,26.4
2011,12,10,15.6
2011,12,11,16.2
2011,12,12,3.6
2011,12,13,14.4
2011,12,14,15.7
2011,12,15,26.6
2011,12,16,24.0
2011,12,17,29.1
2011,12,18,20.6
2011,12,19,7.1
2011,12,20,20.5
2011,12,21,20.4
2011,12,22,7.0
2011,12,23,20.7
2011,12,24,26.3
2011,12,25,30.4
2011,12,26,15.2
2011,12,27,19.7
2011,12,28,27.8
2011,12,29,25.7
2011,12,30,28.8
2011,12,31,30.9
2012,1,1,33.8
2012,1,2,33.0
2012,1,3,32.3
2012,1,4,26.0
2012,1,5,16.5
2012,1,6,8.0
2012,1,7,31.8
2012,1,8,19.4
2012,1,9,30.0
2012,1,10,26.3
2012,1,11,32.5
2012,1,12,32.4
2012,1,13,30.5
2012,1,14,8.0
2012,1,15,18.4
2012,1,16,26.8
2012,1,17,31.1
2012,1,18,26.0
2012,1,19,28.0
2012,1,20,22.7
2012,1,21,11.8
2012,1,22,25.9
2012,1,23,17.4
2012,1,24,11.3
2012,1,25,4.4
2012,1,26,17.6
2012,1,27,15.7
2012,1,28,18.6
2012,1,29,19.4
2012,1,30,26.2
2012,1,31,8.4
2012,2,1,2.7
2012,2,2,2.8
2012,2,3,5.2
2012,2,4,20.4
2012,2,5,28.8
2012,2,6,15.7
2012,2,7,12.3
2012,2,8,22.4
2012,2,9,23.0
2012,2,10,10.4
2012,2,11,17.4
2012,2,12,26.6
2012,2,13,15.3
2012,2,14,19.2
2012,2,15,19.4
2012,2,16,26.4
2012,2,17,23.8
2012,2,18,25.3
2012,2,19,25.4
2012,2,20,19.5
2012,2,21,14.4
2012,2,22,18.3
2012,2,23,26.8
2012,2,24,27.3
2012,2,25,24.0
2012,2,26,13.2
2012,2,27,16.3
2012,2,28,19.7
2012,2,29,5.9
2012,3,1,15.5
2012,3,2,2.3
2012,3,3,2.4
2012,3,4,26.4
2012,3,5,19.4
2012,3,6,24.2
2012,3,7,13.0
2012,3,8,7.0
2012,3,9,22.0
2012,3,10,26.1
2012,3,11,25.6
2012,3,12,15.4
2012,3,13,24.9
2012,3,14,20.8
2012,3,15,22.8
2012,3,16,22.6
2012,3,17,2.4
2012,3,18,12.4
2012,3,19,8.5
2012,3,20,16.5
2012,3,21,10.5
2012,3,22,2.7
2012,3,23,22.6
2012,3,24,23.2
2012,3,25,18.5
2012,3,26,13.6
2012,3,27,19.0
2012,3,28,11.6
2012,3,29,18.5
2012,3,30,13.9
2012,3,31,19.3
2012,4,1,20.6
2012,4,2,17.3
2012,4,3,19.7
2012,4,4,19.5
2012,4,5,18.2
2012,4,6,18.0
2012,4,7,16.7
2012,4,8,10.4
2012,4,9,19.8
2012,4,10,15.5
2012,4,11,11.0
2012,4,12,14.6
2012,4,13,16.5
2012,4,14,15.9
2012,4,15,8.1
2012,4,16,11.9
2012,4,17,4.0
2012,4,18,3.3
2012,4,19,9.6
2012,4,20,15.6
2012,4,21,13.2
2012,4,22,10.5
2012,4,23,2.6
2012,4,24,14.0
2012,4,25,16.0
2012,4,26,14.7
2012,4,27,13.6
2012,4,28,9.1
2012,4,29,6.8
2012,4,30,13.2
2012,5,1,15.6
2012,5,2,15.1
2012,5,3,12.8
2012,5,4,15.3
2012,5,5,13.1
2012,5,6,15.4
2012,5,7,10.4
2012,5,8,14.0
2012,5,9,13.8
2012,5,10,13.6
2012,5,11,11.6
2012,5,12,13.2
2012,5,13,13.2
2012,5,14,12.8
2012,5,15,12.9
2012,5,16,11.6
2012,5,17,11.8
2012,5,18,12.4
2012,5,19,11.8
2012,5,20,10.5
2012,5,21,11.0
2012,5,22,11.9
2012,5,23,11.8
2012,5,24,4.1
2012,5,25,5.5
2012,5,26,11.4
2012,5,27,11.1
2012,5,28,10.5
2012,5,29,6.3
2012,5,30,9.7
2012,5,31,6.0
2012,6,1,4.5
2012,6,2,3.6
2012,6,3,3.3
2012,6,4,10.4
2012,6,5,9.2
2012,6,6,7.2
2012,6,7,8.3
2012,6,8,11.0
2012,6,9,10.9
2012,6,10,5.5
2012,6,11,3.3
2012,6,12,8.0
2012,6,13,7.4
2012,6,14,9.6
2012,6,15,8.7
2012,6,16,3.2
2012,6,17,10.6
2012,6,18,10.6
2012,6,19,10.6
2012,6,20,10.3
2012,6,21,6.5
2012,6,22,7.0
2012,6,23,10.5
2012,6,24,10.5
2012,6,25,10.5
2012,6,26,4.1
2012,6,27,5.3
2012,6,28,7.7
2012,6,29,9.1
2012,6,30,10.0
2012,7,1,7.6
2012,7,2,9.4
2012,7,3,11.0
2012,7,4,9.1
2012,7,5,8.6
2012,7,6,7.2
2012,7,7,10.8
2012,7,8,10.5
2012,7,9,11.1
2012,7,10,8.6
2012,7,11,11.1
2012,7,12,3.2
2012,7,13,5.7
2012,7,14,11.1
2012,7,15,11.6
2012,7,16,11.8
2012,7,17,11.9
2012,7,18,11.0
2012,7,19,8.7
2012,7,20,11.7
2012,7,21,5.8
2012,7,22,5.2
2012,7,23,8.0
2012,7,24,5.7
2012,7,25,12.7
2012,7,26,5.0
2012,7,27,12.5
2012,7,28,12.8
2012,7,29,11.3
2012,7,30,13.0
2012,7,31,11.1
2012,8,1,11.7
2012,8,2,13.3
2012,8,3,11.7
2012,8,4,13.6
2012,8,5,13.2
2012,8,6,14.2
2012,8,7,14.3
2012,8,8,14.4
2012,8,9,10.0
2012,8,10,7.7
2012,8,11,5.7
2012,8,12,9.0
2012,8,13,14.3
2012,8,14,13.2
2012,8,15,12.7
2012,8,16,15.7
2012,8,17,15.0
2012,8,18,14.3
2012,8,19,16.5
2012,8,20,16.5
2012,8,21,16.8
2012,8,22,14.2
2012,8,23,16.7
2012,8,24,17.5
2012,8,25,17.7
2012,8,26,15.8
2012,8,27,16.0
2012,8,28,16.7
2012,8,29,13.4
2012,8,30,18.5
2012,8,31,15.9
2012,9,1,16.9
2012,9,2,17.8
2012,9,3,18.0
2012,9,4,18.1
2012,9,5,18.4
2012,9,6,18.5
2012,9,7,12.5
2012,9,8,19.3
2012,9,9,19.2
2012,9,10,19.4
2012,9,11,18.6
2012,9,12,19.1
2012,9,13,9.5
2012,9,14,20.6
2012,9,15,18.6
2012,9,16,18.8
2012,9,17,14.9
2012,9,18,20.4
2012,9,19,21.3
2012,9,20,21.9
2012,9,21,14.9
2012,9,22,22.0
2012,9,23,22.6
2012,9,24,23.2
2012,9,25,12.6
2012,9,26,20.6
2012,9,27,22.9
2012,9,28,21.3
2012,9,29,19.0
2012,9,30,24.3
2012,10,1,19.4
2012,10,2,21.9
2012,10,3,24.0
2012,10,4,24.0
2012,10,5,24.5
2012,10,6,3.6
2012,10,7,24.9
2012,10,8,16.5
2012,10,9,17.0
2012,10,10,25.7
2012,10,11,3.3
2012,10,12,10.2
2012,10,13,25.7
2012,10,14,24.2
2012,10,15,26.9
2012,10,16,26.4
2012,10,17,24.4
2012,10,18,16.6
2012,10,19,22.6
2012,10,20,26.8
2012,10,21,7.1
2012,10,22,16.9
2012,10,23,24.3
2012,10,24,27.8
2012,10,25,27.8
2012,10,26,17.2
2012,10,27,26.6
2012,10,28,16.7
2012,10,29,22.4
2012,10,30,23.6
2012,10,31,29.0
2012,11,1,18.4
2012,11,2,23.8
2012,11,3,9.7
2012,11,4,25.6
2012,11,5,28.1
2012,11,6,25.4
2012,11,7,10.4
2012,11,8,15.9
2012,11,9,18.7
2012,11,10,2.7
2012,11,11,28.5
2012,11,12,30.2
2012,11,13,28.0
2012,11,14,7.4
2012,11,15,21.9
2012,11,16,2.2
2012,11,17,14.1
2012,11,18,19.8
2012,11,19,20.6
2012,11,20,23.4
2012,11,21,24.3
2012,11,22,7.2
2012,11,23,16.7
2012,11,24,19.2
2012,11,25,31.4
2012,11,26,20.2
2012,11,27,18.8
2012,11,28,11.3
2012,11,29,25.3
2012,11,30,27.7
2012,12,1,18.8
2012,12,2,18.5
2012,12,3,7.4
2012,12,4,33.3
2012,12,5,33.2
2012,12,6,33.3
2012,12,7,14.0
2012,12,8,31.8
2012,12,9,16.8
2012,12,10,5.6
2012,12,11,10.1
2012,12,12,32.5
2012,12,13,33.4
2012,12,14,24.4
2012,12,15,4.5
2012,12,16,23.7
2012,12,17,9.9
2012,12,18,29.8
2012,12,19,16.4
2012,12,20,11.9
2012,12,21,14.8
2012,12,22,14.0
2012,12,23,32.8
2012,12,24,29.8
2012,12,25,3.2
2012,12,26,13.3
2012,12,27,31.7
2012,12,28,31.3
2012,12,29,23.6
2012,12,30,29.0
2012,12,31,34.0
2013,1,1,32.5
2013,1,2,17.9
2013,1,3,28.1
2013,1,4,33.4
2013,1,5,33.4
2013,1,6,32.4
2013,1,7,29.5
2013,1,8,33.0
2013,1,9,11.8
2013,1,10,6.3
2013,1,11,32.8
2013,1,12,19.2
2013,1,13,12.4
2013,1,14,23.9
2013,1,15,23.7
2013,1,16,31.3
2013,1,17,30.1
2013,1,18,31.8
2013,1,19,9.9
2013,1,20,5.1
2013,1,21,21.5
2013,1,22,22.0
2013,1,23,6.7
2013,1,24,25.5
2013,1,25,30.1
2013,1,26,29.2
2013,1,27,3.5
2013,1,28,2.3
2013,1,29,14.3
2013,1,30,13.3
2013,1,31,27.3
2013,2,1,7.7
2013,2,2,5.1
2013,2,3,17.9
2013,2,4,26.4
2013,2,5,29.2
2013,2,6,30.5
2013,2,7,30.3
2013,2,8,30.2
2013,2,9,27.3
2013,2,10,23.8
2013,2,11,5.2
2013,2,12,7.7
2013,2,13,21.1
2013,2,14,26.3
2013,2,15,20.6
2013,2,16,28.3
2013,2,17,26.8
2013,2,18,26.2
2013,2,19,26.6
2013,2,20,26.8
2013,2,21,20.1
2013,2,22,9.7
2013,2,23,2.7
2013,2,24,19.0
2013,2,25,23.2
2013,2,26,20.1
2013,2,27,25.4
2013,2,28,10.8
2013,3,1,3.4
2013,3,2,3.6
2013,3,3,19.9
2013,3,4,18.1
2013,3,5,23.5
2013,3,6,20.5
2013,3,7,25.6
2013,3,8,21.4
2013,3,9,16.3
2013,3,10,24.3
2013,3,11,20.4
2013,3,12,21.2
2013,3,13,22.6
2013,3,14,16.4
2013,3,15,4.3
2013,3,16,20.6
2013,3,17,22.5
2013,3,18,22.0
2013,3,19,21.4
2013,3,20,19.5
2013,3,21,19.0
2013,3,22,14.4
2013,3,23,10.7
2013,3,24,21.6
2013,3,25,21.4
2013,3,26,16.7
2013,3,27,20.0
2013,3,28,18.2
2013,3,29,12.6
2013,3,30,19.6
2013,3,31,6.2
2013,4,1,18.6
2013,4,2,20.3
2013,4,3,5.2
2013,4,4,8.1
2013,4,5,16.9
2013,4,6,13.4
2013,4,7,18.8
2013,4,8,18.4
2013,4,9,9.4
2013,4,10,18.2
2013,4,11,18.8
2013,4,12,16.7
2013,4,13,16.5
2013,4,14,17.7
2013,4,15,13.6
2013,4,16,7.7
2013,4,17,14.9
2013,4,18,14.2
2013,4,19,13.8
2013,4,20,2.8
2013,4,21,15.2
2013,4,22,15.2
2013,4,23,16.1
2013,4,24,16.2
2013,4,25,15.3
2013,4,26,15.5
2013,4,27,15.3
2013,4,28,15.2
2013,4,29,14.6
2013,4,30,10.0
2013,5,1,14.5
2013,5,2,13.8
2013,5,3,14.9
2013,5,4,9.7
2013,5,5,13.6
2013,5,6,12.7
2013,5,7,11.1
2013,5,8,11.7
2013,5,9,13.7
2013,5,10,13.7
2013,5,11,6.6
2013,5,12,13.2
2013,5,13,8.3
2013,5,14,9.2
2013,5,15,12.9
2013,5,16,11.9
2013,5,17,12.8
2013,5,18,12.7
2013,5,19,12.6
2013,5,20,11.8
2013,5,21,11.5
2013,5,22,4.9
2013,5,23,3.4
2013,5,24,7.3
2013,5,25,10.8
2013,5,26,11.6
2013,5,27,5.0
2013,5,28,7.5
2013,5,29,10.7
2013,5,30,10.8
2013,5,31,10.5
2013,6,1,7.1
2013,6,2,3.3
2013,6,3,11.0
2013,6,4,10.7
2013,6,5,7.8
2013,6,6,6.2
2013,6,7,6.3
2013,6,8,8.1
2013,6,9,9.2
2013,6,10,7.5
2013,6,11,10.4
2013,6,12,2.7
2013,6,13,10.3
2013,6,14,10.2
2013,6,15,8.8
2013,6,16,10.4
2013,6,17,8.1
2013,6,18,10.4
2013,6,19,6.5
2013,6,20,7.2
2013,6,21,8.8
2013,6,22,8.9
2013,6,23,3.5
2013,6,24,7.2
2013,6,25,8.1
2013,6,26,5.9
2013,6,27,6.2
2013,6,28,5.0
2013,6,29,3.1
2013,6,30,7.0
