Year,Month,Day,Daily global solar exposure (MJ/m*m)
2011,5,11,7.4
2011,5,12,13.6
2011,5,13,11.9
2011,5,14,13.0
2011,5,15,12.8
2011,5,16,12.9
2011,5,17,12.4
2011,5,18,11.9
2011,5,19,10.5
2011,5,20,11.9
2011,5,21,11.5
2011,5,22,9.8
2011,5,23,10.0
2011,5,24,8.6
2011,5,25,5.9
2011,5,26,5.5
2011,5,27,10.3
2011,5,28,6.0
2011,5,29,3.6
2011,5,30,2.6
2011,5,31,2.4
2011,6,1,6.8
2011,6,2,8.4
2011,6,3,11.0
2011,6,4,7.0
2011,6,5,10.8
2011,6,6,10.1
2011,6,7,9.8
2011,6,8,11.2
2011,6,9,10.3
2011,6,10,8.2
2011,6,11,7.0
2011,6,12,2.5
2011,6,13,3.9
2011,6,14,5.0
2011,6,15,3.5
2011,6,16,5.0
2011,6,17,10.4
2011,6,18,10.4
2011,6,19,10.4
2011,6,20,10.1
2011,6,21,10.0
2011,6,22,10.4
2011,6,23,10.1
2011,6,24,10.4
2011,6,25,10.2
2011,6,26,10.6
2011,6,27,10.5
2011,6,28,6.7
2011,6,29,6.7
2011,6,30,6.4
2011,7,1,3.5
2011,7,2,9.9
2011,7,3,9.7
2011,7,4,9.9
2011,7,5,10.7
2011,7,6,10.3
2011,7,7,10.7
2011,7,8,11.1
2011,7,9,10.9
2011,7,10,11.1
2011,7,11,11.0
2011,7,12,11.2
2011,7,13,3.3
2011,7,14,11.0
2011,7,15,6.7
2011,7,16,7.9
2011,7,17,5.7
2011,7,18,10.1
2011,7,19,10.2
2011,7,20,4.3
2011,7,21,2.8
2011,7,22,3.0
2011,7,23,6.4
2011,7,24,10.1
2011,7,25,11.1
2011,7,26,10.6
2011,7,27,6.7
2011,7,28,12.4
2011,7,29,12.8
2011,7,30,12.9
2011,7,31,12.6
2011,8,1,12.7
2011,8,2,13.2
2011,8,3,8.5
2011,8,4,13.1
2011,8,5,12.8
2011,8,6,11.7
2011,8,7,9.0
2011,8,8,10.1
2011,8,9,10.6
2011,8,10,12.3
2011,8,11,11.4
2011,8,12,7.8
2011,8,13,12.3
2011,8,14,7.2
2011,8,15,12.3
2011,8,16,12.5
2011,8,17,5.8
2011,8,18,13.5
2011,8,19,6.6
2011,8,20,12.0
2011,8,21,11.5
2011,8,22,13.3
2011,8,23,12.7
2011,8,24,14.4
2011,8,25,17.3
2011,8,26,15.9
2011,8,27,6.5
2011,8,28,14.5
2011,8,29,17.3
2011,8,30,12.5
2011,8,31,15.3
2011,9,1,14.4
2011,9,2,11.0
2011,9,3,15.9
2011,9,4,17.4
2011,9,5,16.8
2011,9,6,17.4
2011,9,7,17.5
2011,9,8,7.1
2011,9,9,4.1
2011,9,10,16.5
2011,9,11,16.0
2011,9,12,17.1
2011,9,13,19.8
2011,9,14,19.9
2011,9,15,17.3
2011,9,16,17.5
2011,9,17,19.9
2011,9,18,19.9
2011,9,19,17.1
2011,9,20,18.4
2011,9,21,21.2
2011,9,22,21.5
2011,9,23,21.2
2011,9,24,3.6
2011,9,25,2.6
2011,9,26,19.1
2011,9,27,19.2
2011,9,28,7.9
2011,9,29,13.0
2011,9,30,21.5
2011,10,1,18.1
2011,10,2,3.5
2011,10,3,20.1
2011,10,4,15.4
2011,10,5,17.2
2011,10,6,6.1
2011,10,7,18.1
2011,10,8,12.9
2011,10,9,17.9
2011,10,10,21.2
2011,10,11,23.6
2011,10,12,23.5
2011,10,13,13.9
2011,10,14,2.7
2011,10,15,20.7
2011,10,16,26.1
2011,10,17,19.9
2011,10,18,24.9
2011,10,19,27.1
2011,10,20,27.3
2011,10,21,27.0
2011,10,22,24.7
2011,10,23,23.6
2011,10,24,27.0
2011,10,25,4.4
2011,10,26,5.9
2011,10,27,10.3
2011,10,28,20.7
2011,10,29,15.8
2011,10,30,13.8
2011,10,31,25.0
2011,11,1,12.8
2011,11,2,26.5
2011,11,3,9.6
2011,11,4,24.3
2011,11,5,28.9
2011,11,6,23.7
2011,11,7,18.2
2011,11,8,25.5
2011,11,9,24.5
2011,11,10,14.1
2011,11,11,30.4
2011,11,12,24.4
2011,11,13,21.6
2011,11,14,28.1
2011,11,15,31.0
2011,11,16,7.5
2011,11,17,3.0
2011,11,18,18.2
2011,11,19,29.9
2011,11,20,21.3
2011,11,21,10.3
2011,11,22,8.1
2011,11,23,2.1
2011,11,24,3.3
2011,11,25,2.3
2011,11,26,13.4
2011,11,27,31.2
2011,11,28,32.0
2011,11,29,25.2
2011,11,30,17.2
2011,12,1,21.4
2011,12,2,15.3
2011,12,3,31.2
2011,12,4,14.4
2011,12,5,21.7
2011,12,6,23.5
2011,12,7,10.6
2011,12,8,17.2
2011,12,9,22.4
2011,12,10,17.4
2011,12,11,15.3
2011,12,12,3.9
2011,12,13,19.6
2011,12,14,17.9
2011,12,15,27.8
2011,12,16,19.2
2011,12,17,27.5
2011,12,18,19.5
2011,12,19,3.2
2011,12,20,19.4
2011,12,21,20.7
2011,12,22,8.3
2011,12,23,21.8
2011,12,24,27.7
2011,12,25,31.9
2011,12,26,13.2
2011,12,27,22.4
2011,12,28,30.7
2011,12,29,21.0
2011,12,30,28.2
2011,12,31,21.2
2012,1,1,33.8
2012,1,2,32.9
2012,1,3,32.2
2012,1,4,23.6
2012,1,5,17.0
2012,1,6,5.1
2012,1,7,32.1
2012,1,8,23.3
2012,1,9,30.1
2012,1,10,27.0
2012,1,11,32.2
2012,1,12,32.8
2012,1,13,31.1
2012,1,14,6.8
2012,1,15,13.9
2012,1,16,24.6
2012,1,17,31.8
2012,1,18,25.7
2012,1,19,25.2
2012,1,20,22.5
2012,1,21,7.1
2012,1,22,28.1
2012,1,23,12.9
2012,1,24,10.3
2012,1,25,5.0
2012,1,26,18.5
2012,1,27,16.5
2012,1,28,16.6
2012,1,29,23.8
2012,1,30,27.3
2012,1,31,7.4
2012,2,1,3.0
2012,2,2,2.8
2012,2,3,4.5
2012,2,4,18.7
2012,2,5,29.5
2012,2,6,17.3
2012,2,7,13.7
2012,2,8,18.1
2012,2,9,21.8
2012,2,10,15.3
2012,2,11,19.8
2012,2,12,25.2
2012,2,13,14.8
2012,2,14,20.2
2012,2,15,20.8
2012,2,16,27.4
2012,2,17,20.7
2012,2,18,23.3
2012,2,19,25.8
2012,2,20,19.4
2012,2,21,14.2
2012,2,22,20.1
2012,2,23,26.9
2012,2,24,27.3
2012,2,25,24.5
2012,2,26,12.0
2012,2,27,20.9
2012,2,28,18.9
2012,2,29,5.3
2012,3,1,12.4
2012,3,2,2.3
2012,3,3,2.2
2012,3,4,26.5
2012,3,5,24.2
2012,3,6,26.4
2012,3,7,16.3
2012,3,8,6.9
2012,3,9,20.5
2012,3,10,25.1
2012,3,11,25.0
2012,3,12,14.8
2012,3,13,25.1
2012,3,14,20.9
2012,3,15,21.6
2012,3,16,22.2
2012,3,17,2.4
2012,3,18,8.0
2012,3,19,8.7
2012,3,20,17.3
2012,3,21,14.4
2012,3,22,2.6
2012,3,23,22.6
2012,3,24,23.0
2012,3,25,11.1
2012,3,26,15.1
2012,3,27,17.8
2012,3,28,9.2
2012,3,29,19.5
2012,3,30,14.2
2012,3,31,19.5
2012,4,1,19.6
2012,4,2,18.8
2012,4,3,18.7
2012,4,4,19.4
2012,4,5,18.4
2012,4,6,18.2
2012,4,7,18.0
2012,4,8,10.0
2012,4,9,19.8
2012,4,10,16.7
2012,4,11,14.3
2012,4,12,6.0
2012,4,13,17.4
2012,4,14,16.1
2012,4,15,11.0
2012,4,16,13.2
2012,4,17,4.6
2012,4,18,3.6
2012,4,19,9.4
2012,4,20,15.9
2012,4,21,11.2
2012,4,22,9.1
2012,4,23,2.6
2012,4,24,13.2
2012,4,25,15.9
2012,4,26,13.9
2012,4,27,14.4
2012,4,28,10.3
2012,4,29,5.4
2012,4,30,10.4
2012,5,1,15.2
2012,5,2,15.4
2012,5,3,13.9
2012,5,4,14.5
2012,5,5,13.4
2012,5,6,15.4
2012,5,7,10.5
2012,5,8,13.9
2012,5,9,13.8
2012,5,10,13.6
2012,5,11,10.2
2012,5,12,12.5
2012,5,13,13.1
2012,5,14,12.7
2012,5,15,12.8
2012,5,16,12.5
2012,5,17,12.5
2012,5,18,12.4
2012,5,19,11.5
2012,5,20,10.9
2012,5,21,11.8
2012,5,22,11.9
2012,5,23,11.8
2012,5,24,3.6
2012,5,25,5.3
2012,5,26,11.2
2012,5,27,11.1
2012,5,28,11.2
2012,5,29,5.4
2012,5,30,9.5
2012,5,31,4.8
2012,6,1,6.6
2012,6,2,3.9
2012,6,3,3.0
2012,6,4,10.1
2012,6,5,8.4
2012,6,6,5.4
2012,6,7,9.2
2012,6,8,10.9
2012,6,9,10.7
2012,6,10,3.9
2012,6,11,3.3
2012,6,12,8.8
2012,6,13,4.0
2012,6,14,9.8
2012,6,15,8.1
2012,6,16,3.1
2012,6,17,10.5
2012,6,18,10.5
2012,6,19,10.5
2012,6,20,10.3
2012,6,21,6.1
2012,6,22,5.7
2012,6,23,10.4
2012,6,24,10.4
2012,6,25,10.4
2012,6,26,3.8
2012,6,27,6.3
2012,6,28,8.1
2012,6,29,9.3
2012,6,30,10.1
2012,7,1,7.4
2012,7,2,10.3
2012,7,3,10.7
2012,7,4,9.2
2012,7,5,7.5
2012,7,6,5.7
2012,7,7,10.3
2012,7,8,11.1
2012,7,9,10.9
2012,7,10,8.7
2012,7,11,11.0
2012,7,12,3.3
2012,7,13,6.5
2012,7,14,11.3
2012,7,15,11.6
2012,7,16,11.6
2012,7,17,11.7
2012,7,18,11.2
2012,7,19,8.6
2012,7,20,11.9
2012,7,21,3.9
2012,7,22,8.7
2012,7,23,9.9
2012,7,24,5.9
2012,7,25,12.6
2012,7,26,5.7
2012,7,27,12.8
2012,7,28,12.8
2012,7,29,10.5
2012,7,30,12.5
2012,7,31,10.0
2012,8,1,12.8
2012,8,2,13.3
2012,8,3,10.9
2012,8,4,13.4
2012,8,5,13.0
2012,8,6,14.1
2012,8,7,14.2
2012,8,8,14.5
2012,8,9,11.7
2012,8,10,6.9
2012,8,11,6.8
2012,8,12,5.8
2012,8,13,14.9
2012,8,14,13.5
2012,8,15,12.6
2012,8,16,16.0
2012,8,17,13.7
2012,8,18,14.7
2012,8,19,16.5
2012,8,20,16.7
2012,8,21,16.9
2012,8,22,13.9
2012,8,23,16.5
2012,8,24,17.7
2012,8,25,17.9
2012,8,26,16.9
2012,8,27,16.6
2012,8,28,17.7
2012,8,29,13.3
2012,8,30,18.7
2012,8,31,17.6
2012,9,1,15.7
2012,9,2,17.6
2012,9,3,18.1
2012,9,4,17.5
2012,9,5,18.5
2012,9,6,18.8
2012,9,7,14.6
2012,9,8,19.0
2012,9,9,19.3
2012,9,10,19.5
2012,9,11,18.8
2012,9,12,18.9
2012,9,13,9.9
2012,9,14,20.6
2012,9,15,17.2
2012,9,16,20.5
2012,9,17,14.0
2012,9,18,20.5
2012,9,19,21.1
2012,9,20,21.4
2012,9,21,11.6
2012,9,22,22.0
2012,9,23,22.7
2012,9,24,22.8
2012,9,25,14.0
2012,9,26,21.7
2012,9,27,20.7
2012,9,28,20.8
2012,9,29,15.9
2012,9,30,24.3
2012,10,1,20.5
2012,10,2,22.4
2012,10,3,23.4
2012,10,4,24.1
2012,10,5,23.9
2012,10,6,3.6
2012,10,7,24.8
2012,10,8,15.9
2012,10,9,19.7
2012,10,10,25.3
2012,10,11,3.1
2012,10,12,8.4
2012,10,13,26.2
2012,10,14,24.3
2012,10,15,26.8
2012,10,16,26.7
2012,10,17,24.7
2012,10,18,16.8
2012,10,19,23.4
2012,10,20,26.5
2012,10,21,7.8
2012,10,22,13.4
2012,10,23,24.9
2012,10,24,27.8
2012,10,25,27.0
2012,10,26,11.3
2012,10,27,27.3
2012,10,28,17.5
2012,10,29,24.4
2012,10,30,24.8
2012,10,31,28.7
2012,11,1,14.2
2012,11,2,26.8
2012,11,3,10.1
2012,11,4,23.5
2012,11,5,27.3
2012,11,6,25.2
2012,11,7,11.9
2012,11,8,18.5
2012,11,9,18.4
2012,11,10,3.5
2012,11,11,27.2
2012,11,12,30.2
2012,11,13,29.6
2012,11,14,6.3
2012,11,15,21.4
2012,11,16,2.2
2012,11,17,16.8
2012,11,18,21.0
2012,11,19,23.1
2012,11,20,22.3
2012,11,21,27.1
2012,11,22,10.3
2012,11,23,18.7
2012,11,24,19.9
2012,11,25,30.5
2012,11,26,20.5
2012,11,27,20.9
2012,11,28,9.8
2012,11,29,26.3
2012,11,30,25.7
2012,12,1,19.2
2012,12,2,15.8
2012,12,3,7.2
2012,12,4,33.3
2012,12,5,32.5
2012,12,6,33.3
2012,12,7,13.2
2012,12,8,30.3
2012,12,9,14.7
2012,12,10,4.3
2012,12,11,7.7
2012,12,12,30.7
2012,12,13,33.6
2012,12,14,23.4
2012,12,15,3.8
2012,12,16,21.5
2012,12,17,12.3
2012,12,18,31.2
2012,12,19,14.5
2012,12,20,19.1
2012,12,21,14.5
2012,12,22,14.7
2012,12,23,32.6
2012,12,24,28.4
2012,12,25,3.2
2012,12,26,21.1
2012,12,27,29.9
2012,12,28,28.6
2012,12,29,24.2
2012,12,30,25.4
2012,12,31,33.4
2013,1,1,31.3
2013,1,2,14.3
2013,1,3,26.4
2013,1,4,33.2
2013,1,5,33.3
2013,1,6,33.1
2013,1,7,28.9
2013,1,8,31.2
2013,1,9,14.5
2013,1,10,7.9
2013,1,11,32.6
2013,1,12,19.5
2013,1,13,6.4
2013,1,14,26.7
2013,1,15,27.6
2013,1,16,30.3
2013,1,17,31.1
2013,1,18,27.7
2013,1,19,9.0
2013,1,20,3.7
2013,1,21,21.2
2013,1,22,19.4
2013,1,23,5.4
2013,1,24,25.7
2013,1,25,29.9
2013,1,26,26.7
2013,1,27,3.2
2013,1,28,2.1
2013,1,29,15.9
2013,1,30,18.5
2013,1,31,27.2
2013,2,1,5.3
2013,2,2,5.0
2013,2,3,18.4
2013,2,4,25.2
2013,2,5,25.9
2013,2,6,30.4
2013,2,7,30.3
2013,2,8,30.0
2013,2,9,28.0
2013,2,10,23.4
2013,2,11,3.7
2013,2,12,10.2
2013,2,13,14.3
2013,2,14,24.7
2013,2,15,23.1
2013,2,16,24.3
2013,2,17,27.4
2013,2,18,27.5
2013,2,19,26.8
2013,2,20,24.6
2013,2,21,22.0
2013,2,22,10.2
2013,2,23,3.0
2013,2,24,21.9
2013,2,25,24.0
2013,2,26,20.2
2013,2,27,25.3
2013,2,28,7.5
2013,3,1,3.1
2013,3,2,7.0
2013,3,3,8.0
2013,3,4,22.4
2013,3,5,22.2
2013,3,6,22.1
2013,3,7,25.7
2013,3,8,22.7
2013,3,9,19.6
2013,3,10,24.5
2013,3,11,19.6
2013,3,12,21.4
2013,3,13,24.2
2013,3,14,13.4
2013,3,15,4.2
2013,3,16,22.8
2013,3,17,22.4
2013,3,18,22.8
2013,3,19,20.7
2013,3,20,21.5
2013,3,21,18.8
2013,3,22,13.7
2013,3,23,14.9
2013,3,24,21.5
2013,3,25,21.6
2013,3,26,17.2
2013,3,27,20.3
2013,3,28,17.1
2013,3,29,16.0
2013,3,30,20.2
2013,3,31,10.4
2013,4,1,18.6
2013,4,2,20.4
2013,4,3,4.9
2013,4,4,7.7
2013,4,5,17.6
2013,4,6,11.6
2013,4,7,17.9
2013,4,8,18.2
2013,4,9,9.4
2013,4,10,17.6
2013,4,11,18.8
2013,4,12,15.0
2013,4,13,17.6
2013,4,14,17.7
2013,4,15,13.3
2013,4,16,8.1
2013,4,17,16.0
2013,4,18,14.1
2013,4,19,13.5
2013,4,20,2.5
2013,4,21,16.1
2013,4,22,14.7
2013,4,23,16.0
2013,4,24,16.1
2013,4,25,15.1
2013,4,26,15.4
2013,4,27,15.2
2013,4,28,15.3
2013,4,29,14.4
2013,4,30,10.1
2013,5,1,14.3
2013,5,2,13.0
2013,5,3,14.9
2013,5,4,8.9
2013,5,5,14.4
2013,5,6,13.4
2013,5,7,9.0
2013,5,8,9.9
2013,5,9,13.7
2013,5,10,13.5
2013,5,11,5.6
2013,5,12,13.1
2013,5,13,7.0
2013,5,14,10.5
2013,5,15,12.9
2013,5,16,10.0
2013,5,17,12.7
2013,5,18,12.6
2013,5,19,12.4
2013,5,20,12.0
2013,5,21,11.1
2013,5,22,4.4
2013,5,23,3.1
2013,5,24,7.2
2013,5,25,10.9
2013,5,26,11.5
2013,5,27,4.7
2013,5,28,7.0
2013,5,29,10.7
2013,5,30,10.3
2013,5,31,10.4
2013,6,1,7.1
2013,6,2,2.3
2013,6,3,11.0
2013,6,4,10.4
2013,6,5,8.3
2013,6,6,6.0
2013,6,7,5.8
2013,6,8,7.6
2013,6,9,9.0
2013,6,10,6.9
2013,6,11,10.2
2013,6,12,2.9
2013,6,13,10.0
2013,6,14,9.5
2013,6,15,8.0
2013,6,16,10.4
2013,6,17,7.3
2013,6,18,10.3
2013,6,19,7.3
2013,6,20,8.4
2013,6,21,8.6
2013,6,22,8.7
2013,6,23,2.8
2013,6,24,5.4
2013,6,25,6.4
2013,6,26,5.7
2013,6,27,7.3
2013,6,28,5.2
2013,6,29,2.2
2013,6,30,6.2
