Year,Month,Day,Daily global solar exposure (MJ/m*m)
2011,7,19,11.8
2011,7,20,4.0
2011,7,21,2.3
2011,7,22,2.9
2011,7,23,5.3
2011,7,24,11.7
2011,7,25,11.2
2011,7,26,12.4
2011,7,27,7.5
2011,7,28,12.6
2011,7,29,13.2
2011,7,30,13.1
2011,7,31,13.1
2011,8,1,13.5
2011,8,2,13.8
2011,8,3,7.5
2011,8,4,13.3
2011,8,5,13.0
2011,8,6,12.8
2011,8,7,3.7
2011,8,8,11.5
2011,8,9,9.4
2011,8,10,13.2
2011,8,11,13.4
2011,8,12,8.8
2011,8,13,12.1
2011,8,14,8.8
2011,8,15,12.0
2011,8,16,13.2
2011,8,17,7.3
2011,8,18,9.2
2011,8,19,7.8
2011,8,20,9.8
2011,8,21,13.8
2011,8,22,10.3
2011,8,23,16.2
2011,8,24,14.2
2011,8,25,17.5
2011,8,26,17.7
2011,8,27,5.2
2011,8,28,14.3
2011,8,29,17.5
2011,8,30,14.2
2011,8,31,16.8
2011,9,1,15.3
2011,9,2,12.6
2011,9,3,13.3
2011,9,4,17.7
2011,9,5,17.4
2011,9,6,17.8
2011,9,7,17.6
2011,9,8,13.0
2011,9,9,4.2
2011,9,10,13.4
2011,9,11,17.5
2011,9,12,16.7
2011,9,13,20.2
2011,9,14,20.3
2011,9,15,18.7
2011,9,16,19.8
2011,9,17,20.2
2011,9,18,20.7
2011,9,19,19.6
2011,9,20,18.7
2011,9,21,21.6
2011,9,22,21.6
2011,9,23,21.9
2011,9,24,10.5
2011,9,25,3.9
2011,9,26,19.9
2011,9,27,19.2
2011,9,28,14.2
2011,9,29,10.9
2011,9,30,21.5
2011,10,1,11.2
2011,10,2,2.6
2011,10,3,14.3
2011,10,4,20.0
2011,10,5,18.2
2011,10,6,10.3
2011,10,7,21.7
2011,10,8,17.4
2011,10,9,17.9
2011,10,10,18.2
2011,10,11,23.6
2011,10,12,23.4
2011,10,13,12.6
2011,10,14,10.3
2011,10,15,12.4
2011,10,16,26.2
2011,10,17,10.9
2011,10,18,24.6
2011,10,19,26.8
2011,10,20,27.1
2011,10,21,27.0
2011,10,22,26.4
2011,10,23,20.3
2011,10,24,27.0
2011,10,25,7.8
2011,10,26,7.7
2011,10,27,19.2
2011,10,28,23.5
2011,10,29,18.0
2011,10,30,11.0
2011,10,31,18.6
2011,11,1,19.0
2011,11,2,26.7
2011,11,3,8.1
2011,11,4,24.2
2011,11,5,28.2
2011,11,6,21.7
2011,11,7,24.2
2011,11,8,27.4
2011,11,9,24.6
2011,11,10,6.5
2011,11,11,24.1
2011,11,12,25.5
2011,11,13,24.4
2011,11,14,29.7
2011,11,15,30.8
2011,11,16,4.0
2011,11,17,3.0
2011,11,18,13.6
2011,11,19,30.4
2011,11,20,25.5
2011,11,21,8.6
2011,11,22,14.2
2011,11,23,2.5
2011,11,24,2.7
2011,11,25,4.0
2011,11,26,8.3
2011,11,27,30.4
2011,11,28,31.8
2011,11,29,28.7
2011,11,30,19.8
2011,12,1,9.7
2011,12,2,13.8
2011,12,3,28.0
2011,12,4,22.0
2011,12,5,23.7
2011,12,6,17.1
2011,12,7,7.6
2011,12,8,18.2
2011,12,9,22.5
2011,12,10,20.1
2011,12,11,21.7
2011,12,12,3.9
2011,12,13,11.8
2011,12,14,22.1
2011,12,15,28.5
2011,12,16,28.8
2011,12,17,27.4
2011,12,18,22.9
2011,12,19,5.7
2011,12,20,26.2
2011,12,21,23.3
2011,12,22,10.1
2011,12,23,22.4
2011,12,24,30.6
2011,12,25,27.8
2011,12,26,22.4
2011,12,27,9.2
2011,12,28,27.4
2011,12,29,28.9
2011,12,30,24.9
2011,12,31,30.8
2012,1,1,33.5
2012,1,2,33.1
2012,1,3,32.8
2012,1,4,27.1
2012,1,5,12.6
2012,1,6,7.3
2012,1,7,31.9
2012,1,8,24.5
2012,1,9,29.4
2012,1,10,28.0
2012,1,11,31.4
2012,1,12,32.7
2012,1,13,30.5
2012,1,14,26.1
2012,1,15,19.7
2012,1,16,29.5
2012,1,17,28.2
2012,1,18,28.7
2012,1,19,29.6
2012,1,20,24.2
2012,1,21,26.4
2012,1,22,16.4
2012,1,23,21.2
2012,1,24,10.7
2012,1,25,3.6
2012,1,26,11.9
2012,1,27,29.4
2012,1,28,20.5
2012,1,29,21.7
2012,1,30,20.8
2012,1,31,8.4
2012,2,1,2.8
2012,2,2,3.4
2012,2,3,5.9
2012,2,4,21.2
2012,2,5,24.5
2012,2,6,16.1
2012,2,7,4.7
2012,2,8,15.3
2012,2,9,28.5
2012,2,10,19.5
2012,2,11,20.8
2012,2,12,28.5
2012,2,13,19.5
2012,2,14,27.7
2012,2,15,28.4
2012,2,16,27.4
2012,2,17,28.8
2012,2,18,25.6
2012,2,19,26.7
2012,2,20,20.4
2012,2,21,11.2
2012,2,22,15.1
2012,2,23,26.6
2012,2,24,27.2
2012,2,25,24.6
2012,2,26,16.5
2012,2,27,15.2
2012,2,28,21.5
2012,2,29,16.0
2012,3,1,21.7
2012,3,2,2.6
2012,3,3,2.5
2012,3,4,27.2
2012,3,5,3.8
2012,3,6,21.8
2012,3,7,3.3
2012,3,8,14.5
2012,3,9,25.8
2012,3,10,26.3
2012,3,11,26.2
2012,3,12,19.3
2012,3,13,25.2
2012,3,14,17.9
2012,3,15,19.5
2012,3,16,22.4
2012,3,17,2.4
2012,3,18,12.7
2012,3,19,8.0
2012,3,20,10.1
2012,3,21,15.0
2012,3,22,4.2
2012,3,23,21.3
2012,3,24,23.7
2012,3,25,20.9
2012,3,26,10.4
2012,3,27,20.0
2012,3,28,17.0
2012,3,29,20.1
2012,3,30,12.8
2012,3,31,19.2
2012,4,1,21.2
2012,4,2,18.3
2012,4,3,19.9
2012,4,4,19.8
2012,4,5,19.2
2012,4,6,19.3
2012,4,7,18.1
2012,4,8,15.7
2012,4,9,19.9
2012,4,10,13.6
2012,4,11,10.9
2012,4,12,15.0
2012,4,13,17.8
2012,4,14,16.8
2012,4,15,7.5
2012,4,16,6.9
2012,4,17,3.4
2012,4,18,3.7
2012,4,19,9.3
2012,4,20,15.2
2012,4,21,13.3
2012,4,22,13.5
2012,4,23,3.1
2012,4,24,12.0
2012,4,25,16.4
2012,4,26,12.1
2012,4,27,11.8
2012,4,28,5.7
2012,4,29,5.7
2012,4,30,10.0
2012,5,1,15.0
2012,5,2,15.8
2012,5,3,10.9
2012,5,4,14.1
2012,5,5,8.2
2012,5,6,15.7
2012,5,7,9.1
2012,5,8,14.2
2012,5,9,14.1
2012,5,10,13.9
2012,5,11,13.6
2012,5,12,13.6
2012,5,13,13.5
2012,5,14,13.0
2012,5,15,13.2
2012,5,16,10.4
2012,5,17,12.8
2012,5,18,12.8
2012,5,19,11.8
2012,5,20,10.8
2012,5,21,12.2
2012,5,22,12.3
2012,5,23,12.2
2012,5,24,7.0
2012,5,25,3.7
2012,5,26,11.8
2012,5,27,9.2
2012,5,28,8.1
2012,5,29,6.2
2012,5,30,6.5
2012,5,31,9.4
2012,6,1,7.7
2012,6,2,6.2
2012,6,3,3.7
2012,6,4,9.3
2012,6,5,10.0
2012,6,6,6.9
2012,6,7,5.4
2012,6,8,11.3
2012,6,9,11.2
2012,6,10,10.3
2012,6,11,4.7
2012,6,12,9.6
2012,6,13,7.4
2012,6,14,10.4
2012,6,15,10.7
2012,6,16,2.0
2012,6,17,10.9
2012,6,18,10.9
2012,6,19,10.9
2012,6,20,10.9
2012,6,21,10.2
2012,6,22,5.9
2012,6,23,10.8
2012,6,24,10.8
2012,6,25,10.9
2012,6,26,4.6
2012,6,27,7.0
2012,6,28,7.4
2012,6,29,8.4
2012,6,30,10.9
2012,7,1,6.0
2012,7,2,10.7
2012,7,3,11.3
2012,7,4,3.9
2012,7,5,7.6
2012,7,6,6.3
2012,7,7,7.5
2012,7,8,11.5
2012,7,9,11.5
2012,7,10,10.0
2012,7,11,5.3
2012,7,12,2.5
2012,7,13,3.1
2012,7,14,8.4
2012,7,15,12.0
2012,7,16,12.1
2012,7,17,12.2
2012,7,18,9.4
2012,7,19,9.0
2012,7,20,11.1
2012,7,21,7.1
2012,7,22,7.8
2012,7,23,11.3
2012,7,24,7.6
2012,7,25,13.1
2012,7,26,10.2
2012,7,27,13.0
2012,7,28,13.4
2012,7,29,13.6
2012,7,30,11.4
2012,7,31,8.3
2012,8,1,10.8
2012,8,2,13.8
2012,8,3,13.5
2012,8,4,14.1
2012,8,5,14.4
2012,8,6,14.6
2012,8,7,14.8
2012,8,8,15.0
2012,8,9,5.7
2012,8,10,6.4
2012,8,11,4.5
2012,8,12,8.3
2012,8,13,12.6
2012,8,14,14.2
2012,8,15,15.5
2012,8,16,16.4
2012,8,17,16.3
2012,8,18,16.8
2012,8,19,17.1
2012,8,20,17.1
2012,8,21,17.2
2012,8,22,14.2
2012,8,23,15.8
2012,8,24,18.0
2012,8,25,17.2
2012,8,26,15.1
2012,8,27,17.2
2012,8,28,18.5
2012,8,29,18.4
2012,8,30,19.3
2012,8,31,19.0
2012,9,1,17.6
2012,9,2,17.7
2012,9,3,18.3
2012,9,4,18.6
2012,9,5,18.8
2012,9,6,19.0
2012,9,7,17.5
2012,9,8,19.6
2012,9,9,19.7
2012,9,10,19.9
2012,9,11,15.1
2012,9,12,17.0
2012,9,13,12.1
2012,9,14,21.0
2012,9,15,17.8
2012,9,16,19.9
2012,9,17,16.5
2012,9,18,19.7
2012,9,19,21.7
2012,9,20,22.3
2012,9,21,12.1
2012,9,22,22.8
2012,9,23,22.7
2012,9,24,23.3
2012,9,25,18.3
2012,9,26,20.3
2012,9,27,23.2
2012,9,28,23.7
2012,9,29,13.9
2012,9,30,24.5
2012,10,1,19.6
2012,10,2,21.6
2012,10,3,23.9
2012,10,4,24.4
2012,10,5,24.5
2012,10,6,5.1
2012,10,7,25.1
2012,10,8,16.4
2012,10,9,22.5
2012,10,10,25.8
2012,10,11,2.8
2012,10,12,13.0
2012,10,13,26.5
2012,10,14,24.7
2012,10,15,26.8
2012,10,16,26.4
2012,10,17,25.3
2012,10,18,21.0
2012,10,19,26.5
2012,10,20,26.8
2012,10,21,6.5
2012,10,22,4.8
2012,10,23,19.2
2012,10,24,28.0
2012,10,25,28.1
2012,10,26,22.7
2012,10,27,26.1
2012,10,28,20.8
2012,10,29,18.8
2012,10,30,11.8
2012,10,31,29.4
2012,11,1,22.0
2012,11,2,12.1
2012,11,3,15.1
2012,11,4,25.5
2012,11,5,28.3
2012,11,6,27.3
2012,11,7,13.4
2012,11,8,17.9
2012,11,9,15.6
2012,11,10,3.0
2012,11,11,29.2
2012,11,12,30.4
2012,11,13,23.4
2012,11,14,10.7
2012,11,15,22.9
2012,11,16,3.5
2012,11,17,6.8
2012,11,18,19.5
2012,11,19,21.2
2012,11,20,20.2
2012,11,21,27.1
2012,11,22,6.5
2012,11,23,5.2
2012,11,24,22.6
2012,11,25,26.9
2012,11,26,26.8
2012,11,27,23.2
2012,11,28,7.7
2012,11,29,25.1
2012,11,30,32.1
2012,12,1,19.9
2012,12,2,4.9
2012,12,3,3.8
2012,12,4,33.2
2012,12,5,33.0
2012,12,6,33.1
2012,12,7,17.6
2012,12,8,28.9
2012,12,9,23.2
2012,12,10,3.8
2012,12,11,11.1
2012,12,12,33.4
2012,12,13,31.5
2012,12,14,30.8
2012,12,15,14.7
2012,12,16,32.5
2012,12,17,8.3
2012,12,18,28.5
2012,12,19,33.0
2012,12,20,16.3
2012,12,21,6.8
2012,12,22,22.6
2012,12,23,33.8
2012,12,24,33.5
2012,12,25,5.4
2012,12,26,5.4
2012,12,27,28.9
2012,12,28,26.2
2012,12,29,31.9
2012,12,30,27.7
2012,12,31,33.7
2013,1,1,31.9
2013,1,2,26.2
2013,1,3,18.0
2013,1,4,33.2
2013,1,5,33.0
2013,1,6,32.6
2013,1,7,30.2
2013,1,8,33.1
2013,1,9,22.0
2013,1,10,12.5
2013,1,11,31.6
2013,1,12,21.8
2013,1,13,17.2
2013,1,14,23.7
2013,1,15,20.8
2013,1,16,32.1
2013,1,17,31.9
2013,1,18,32.1
2013,1,19,4.1
2013,1,20,3.6
2013,1,21,24.9
2013,1,22,26.1
2013,1,23,4.4
2013,1,24,16.4
2013,1,25,28.4
2013,1,26,21.5
2013,1,27,3.2
2013,1,28,2.0
2013,1,29,16.8
2013,1,30,19.3
2013,1,31,30.9
2013,2,1,13.7
2013,2,2,6.9
2013,2,3,13.7
2013,2,4,26.9
2013,2,5,23.2
2013,2,6,30.3
2013,2,7,29.6
2013,2,8,30.1
2013,2,9,29.8
2013,2,10,27.7
2013,2,11,12.1
2013,2,12,12.2
2013,2,13,27.6
2013,2,14,27.6
2013,2,15,16.8
2013,2,16,27.6
2013,2,17,24.4
2013,2,18,24.5
2013,2,19,27.2
2013,2,20,24.1
2013,2,21,25.6
2013,2,22,8.8
2013,2,23,5.3
2013,2,24,19.7
2013,2,25,18.3
2013,2,26,17.4
2013,2,27,21.1
2013,2,28,19.8
2013,3,1,2.9
2013,3,2,3.8
2013,3,3,13.4
2013,3,4,21.8
2013,3,5,22.9
2013,3,6,24.4
2013,3,7,25.0
2013,3,8,21.7
2013,3,9,20.2
2013,3,10,23.6
2013,3,11,17.0
2013,3,12,24.3
2013,3,13,16.8
2013,3,14,23.2
2013,3,15,8.8
2013,3,16,23.3
2013,3,17,19.6
2013,3,18,20.6
2013,3,19,22.5
2013,3,20,19.4
2013,3,21,20.9
2013,3,22,19.7
2013,3,23,19.1
2013,3,24,21.5
2013,3,25,20.9
2013,3,26,18.0
2013,3,27,20.7
2013,3,28,19.5
2013,3,29,7.4
2013,3,30,19.6
2013,3,31,9.3
2013,4,1,9.8
2013,4,2,20.6
2013,4,3,6.7
2013,4,4,9.9
2013,4,5,14.4
2013,4,6,15.0
2013,4,7,18.8
2013,4,8,16.7
2013,4,9,12.2
2013,4,10,18.6
2013,4,11,18.8
2013,4,12,17.9
2013,4,13,12.9
2013,4,14,17.7
2013,4,15,14.9
2013,4,16,9.2
2013,4,17,15.6
2013,4,18,16.5
2013,4,19,11.2
2013,4,20,2.5
2013,4,21,16.2
2013,4,22,13.3
2013,4,23,16.4
2013,4,24,16.4
2013,4,25,16.0
2013,4,26,15.8
2013,4,27,15.5
2013,4,28,15.5
2013,4,29,15.1
2013,4,30,10.5
2013,5,1,15.0
2013,5,2,14.1
2013,5,3,15.0
2013,5,4,10.8
2013,5,5,11.0
2013,5,6,10.9
2013,5,7,10.5
2013,5,8,12.1
2013,5,9,13.8
2013,5,10,13.8
2013,5,11,7.6
2013,5,12,13.3
2013,5,13,9.7
2013,5,14,6.3
2013,5,15,13.2
2013,5,16,12.5
2013,5,17,13.1
2013,5,18,13.0
2013,5,19,12.8
2013,5,20,12.6
2013,5,21,11.2
2013,5,22,5.1
2013,5,23,4.2
2013,5,24,6.3
2013,5,25,7.5
2013,5,26,11.8
2013,5,27,4.0
2013,5,28,7.6
2013,5,29,10.6
2013,5,30,11.0
2013,5,31,10.9
2013,6,1,7.3
2013,6,2,2.7
2013,6,3,6.7
2013,6,4,6.6
2013,6,5,8.2
2013,6,6,6.6
2013,6,7,3.6
2013,6,8,5.3
2013,6,9,10.6
2013,6,10,9.6
2013,6,11,10.8
2013,6,12,5.7
2013,6,13,9.4
2013,6,14,10.7
2013,6,15,6.0
2013,6,16,8.8
2013,6,17,9.4
2013,6,18,10.7
2013,6,19,3.9
2013,6,20,6.3
2013,6,21,9.2
2013,6,22,5.9
2013,6,23,5.8
2013,6,24,8.7
2013,6,25,10.7
2013,6,26,5.3
2013,6,27,3.4
2013,6,28,4.6
2013,6,29,4.6
2013,6,30,5.6
